title,category,type
tempe goreng malam ini,makanan,pengeluaran
flight pulang kampung,transport,pengeluaran
beli sandal baru,belanja,pengeluaran
beli minuman es teh manis,minuman,pengeluaran
tempe,makanan,pengeluaran
cumi goreng di restoran,makanan,pengeluaran
kaos tokopedia,belanja,pengeluaran
biaaa renang,hiburan,pengeluaran
meanng undian lebaran,hadiah,pemasukan
pesan grab malam,transport,pengeluaran
alat tulis,belanja,pengeluaran
tiet kereta ke bandara,transport,pengeluaran
air bulan ini,tagihan,pengeluaran
beli paket data telkomel,tagihan,pengeluaran
beli betadine,kesehatan,pengeluaran
nasi goreng,makanan,pengeluaran
whoosh ke bandara,transport,pengeluaran
gjai magang daari proyek,gaji,pemasukan
probiotik bulanan,kesehatan,pengeluaran
bayar kredit blun ini,tagihan,pengeluaran
martabak manis pagi tadi,makanan,pengeluaran
bayar streaming,hiburan,pengeluaran
laptop tokopedia,belanja,pengeluaran
transmart,belanja,pengeluaran
oat milk latte panas,minuman,pengeluaran
bayar tv kabel tiap bulan,tagihan,pengeluaran
konsul dokter,kesehatan,pengeluaran
beli elektronik di alfamart,belanja,pengeluaran
beli hadiah,belanja,pengeluaran
naik go ride ke sekolah,transport,pengeluaran
beli apotek online,kesehatan,pengeluaran
langganan spotify,hiburan,pengeluaran
makan di food courrt,makanan,pengeluaran
belanja pasar,belanja,pengeluaran
terima kado dr keuarga,hadiah,pemasukan
tongseng bareng keluarga,makanan,pengeluaran
beli vitamin c di apotek,kesehatan,pengeluaran
tiket mrt ke gym,transport,pengeluaran
upah proyek,gaji,pemasukan
dapat rezeki tadi,hadiah,pemasukan
nasi kuning di restoran,makanan,pengeluaran
air kelapa dingin,minuman,pengeluaran
tiket masuk ke bandung,hiburan,pengeluaran
netflix,hiburan,pengeluaran
cumi goreng di kantor,makanan,pengeluaran
shawarma pagi tadi,makanan,pengeluaran
naik maxim motor,transport,pengeluaran
roti canai di rumah mkn,makanan,pengeluaran
beli headset,belanja,pengeluaran
beli obat,kesehatan,pengeluaran
naik gocar ke gym,transport,pengeluaran
beli kapas di kimia farma,kesehatan,pengeluaran
bayar langganan spotiify,hiburan,pengeluaran
nasi box bareng keluarga,makanan,pengeluaran
menang giveawaay lebaran,hadiah,pemasukan
bayar iuran sampah bulan lalu,tagihan,pengeluaran
nonton pertandingan akhir pekan,hiburan,pengeluaran
isi paket adta xl,tagihan,pengeluaran
belanja di indomaret,belanja,pengeluaran
fee freelannce,gaji,pemasukan
topi tokopedia,belanja,pengeluaran
espresso di starbucks,minuman,pengeluaran
order es kopi susu,minuman,pengeluaran
bakso urat bareng teman,makanan,pengeluaran
gaji ke rekening dari perusahaan,gaji,pemasukan
langganan deezer bulanan,hiburan,pengeluaran
air putih take away,minuman,pengeluaran
angsuran motor,tagihan,pengeluaran
beli makup di blibli,belanja,pengeluaran
wedang jahe,minuman,pengeluaran
beli tiket pelita air,transport,pengeluaran
traktiran balik dari keluarga,hadiah,pemasukan
dikasih uang tak treduga,hadiah,pemasukan
bayar first media tiap bulan,tagihan,pengeluaran
bonus kierja bulan ini,gaji,pemasukan
langganan sewa lapangan,hiburan,pengeluaran
guardian langganan,kesehatan,pengeluaran
bayar cicillan bulan ini,tagihan,pengeluaran
beli probiotik di kima farma,kesehatan,pengeluaran
kiriman orang tua,hadiah,pemasukan
pesan espresso,minuman,pengeluaran
mrt ke terminal,transport,pengeluaran
pesan pizza,makanan,pengeluaran
uang tip,hadiah,pemasukan
bayar pln tiap bulan,tagihan,pengeluaran
bayr tagihan internet bulan ini,tagihan,pengeluaran
tunjangan jabatan dari perusahaan,gaji,pemasukan
cicilan ublan lalu,tagihan,pengeluaran
cashback gpoay lebaran,hadiah,pemasukan
bahan makanan,belanja,pengeluaran
ngopi es cendol,minuman,pengeluaran
pkaet data indsoat,tagihan,pengeluaran
bus pulang,transport,pengeluaran
hadiah undian dari tante,hadiah,pemasukan
beli pecel lele,makanan,pengeluaran
nasi box di mall,makanan,pengeluaran
cap cay,makanan,pengeluaran
hdiah poin ulang tahun,hadiah,pemasukan
belanja sayur di supermarket,belanja,pengeluaran
bppjs ketenagakerjaan,tagihan,pengeluaran
pizza bareng keluarga,makanan,pengeluaran
nonton bioskop rame-rame,hiburan,pengeluaran
naik maxim soore,transport,pengeluaran
beli buku,belanja,pengeluaran
anik lrt,transport,pengeluaran
cincau,minuman,pengeluaran
order ayam goreng,makanan,pengeluaran
biaya cbaut gigi,kesehatan,pengeluaran
cek darah,kesehatan,pengeluaran
tripod tokopedia,belanja,pengeluaran
byr indihome bulan ini,tagihan,pengeluaran
soda,minuman,pengeluaran
bayar indihome bulan ini,tagihan,pengeluaran
bayar sewa kos bulan ini,tagihan,pengeluaran
mie level,makanan,pengeluaran
pulsa indosat,tagihan,pengeluaran
beli mnman cappuccino,minuman,pengeluaran
kontrak rumah tiap bulan,tagihan,pengeluaran
watson rutin,kesehatan,pengeluaran
tiket xxi rame-rame,hiburan,pengeluaran
terima gaji usdah cair,gaji,pemasukan
order kopi,minuman,pengeluaran
dufan ke bali,hiburan,pengeluaran
reward dari teman,hadiah,pemasukan
langganan apple music,hiburan,pengeluaran
subscribe iqiyi,hiburan,pengeluaran
ibuprofen,kesehatan,pengeluaran
pesan makan ayam geprek,makanan,pengeluaran
makan tempe goreng,makanan,pengeluaran
psikolog,kesehatan,pengeluaran
beli bbm,transport,pengeluaran
sembako di supermarket,belanja,pengeluaran
liubran ke jogja,hiburan,pengeluaran
gaji freelance daari kantor,gaji,pemasukan
belli charger,belanja,pengeluaran
gym mingguan,hiburan,pengeluaran
mie ayam pagi tdi,makanan,pengeluaran
pesan minnuman kopi tubruk,minuman,pengeluaran
youtube premium,hiburan,pengeluaran
biaya tes covid,kesehatan,pengeluaran
reward aplikasi dari tante,hadiah,pemasukan
tiket nnton pertanndingan,hiburan,pengeluaran
rezeki nopolk dr oru,hadiah,pemasukan
imunisasi,kesehatan,pengeluaran
kebun bintaang ke bandung,hiburan,pengeluaran
biaya klnik,kesehatan,pengeluaran
fitness mingguan,hiburan,pengeluaran
hadiah uang dri tante,hadiah,pemasukan
blue bird,transport,pengeluaran
ebli masker di guardian,kesehatan,pengeluaran
kosmetik tokopedia,belanja,pengeluaran
bonnus kreja ke rekening,gaji,pemasukan
order iakn bakar siang tadi,makanan,pengeluaran
peranjang langganan netflix,hiburan,pengeluaran
makan ramen,makanan,pengeluaran
bonus kerja ke rekening,gaji,pemasukan
geprek bensu di kantin,makanan,pengeluaran
maxim car pulang,transport,pengeluaran
obnus kinerja via trnasfer,gaji,pemasukan
bajaj ke rumah sakit,transport,pengeluaran
kenangan signature,minuman,pengeluaran
beli wedang jahe,minuman,pengeluaran
tiket nonton,hiburan,pengeluaran
rward aplikasi dari tante,hadiah,pemasukan
dikasih uang kemarin,hadiah,pemasukan
ngopi di starbucks,minuman,pengeluaran
upah bulanan dari bos,gaji,pemasukan
beli pulsa xl,tagihan,pengeluaran
periksa di usg,kesehatan,pengeluaran
taksi ke gym,transport,pengeluaran
gaji pegawai dari perusahaan,gaji,pemasukan
cashback daari keluarga,hadiah,pemasukan
pesan lontong sayur,makanan,pengeluaran
cashback gopay,hadiah,pemasukan
uaang lembur dari perusahaan,gaji,pemasukan
dikasih duit dari om,hadiah,pemasukan
lsip gjai,gaji,pemasukan
kelapa muda di warkop,minuman,pengeluaran
bayar bpjs kesehatan,tagihan,pengeluaran
hadiah dari tante,hadiah,pemasukan
beli century di apotek,kesehatan,pengeluaran
agji lembur darri bos,gaji,pemasukan
dikasih uang dari keluarga,hadiah,pemasukan
terrima thr,hadiah,pemasukan
naik taksi online,transport,pengeluaran
beli bandrek,minuman,pengeluaran
abyar kredit tiap buan,tagihan,pengeluaran
pesan udnag,makanan,pengeluaran
uang kos bulan ini,tagihan,pengeluaran
gaji kayaan,gaji,pemasukan
rooti bakar siang tadi,makanan,pengeluaran
beli makanan shawarma siang tadi,makanan,pengeluaran
osda di kafe,minuman,pengeluaran
langganan badminton,hiburan,pengeluaran
iuan rt bulan ini,tagihan,pengeluaran
spooring,transport,pengeluaran
hadiah giveaway dri teman,hadiah,pemasukan
tas,belanja,pengeluaran
uppah bulanan cair,gaji,pemasukan
konsultasi dookter,kesehatan,pengeluaran
traktiran balik lebaran,hadiah,pemasukan
seafood di mall,makanan,pengeluaran
belanja minimarket,belanja,pengeluaran
beli tripod,belanja,pengeluaran
fried chicken di kantor,makanan,pengeluaran
beli apotik onine,kesehatan,pengeluaran
dapat uang saku tadi,hadiah,pemasukan
bayar biznet bulan ini,tagihan,pengeluaran
staycation ke jogja,hiburan,pengeluaran
citilink ke makasasr,transport,pengeluaran
beli pulsa telkomsel,tagihan,pengeluaran
naik maxim sore,transport,pengeluaran
naik grab motor ke rumah,transport,pengeluaran
salary ke rekening,gaji,pemasukan
konser,hiburan,pengeluaran
beli tissue di supermarket,belanja,pengeluaran
mie rebuus di mall,makanan,pengeluaran
beli kosmeitk di indomaret,belanja,pengeluaran
tiket notnon,hiburan,pengeluaran
sprite,minuman,pengeluaran
makan di sarapan,makanan,pengeluaran
pesan minuman jus alpukat,minuman,pengeluaran
beli makanan makan malam,makanan,pengeluaran
langganan viu,hiburan,pengeluaran
bakmi di kantor,makanan,pengeluaran
tripod,belanja,pengeluaran
kuota,tagihan,pengeluaran
bayar cicilan mobil bulanan,tagihan,pengeluaran
beli minuman wedang jahe,minuman,pengeluaran
nasi goreng di warteg,makanan,pengeluaran
cashback ovo,hadiah,pemasukan
beli oximeter di century,kesehatan,pengeluaran
sate ayam bareng teman,makanan,pengeluaran
beli peralatan dapur baru,belanja,pengeluaran
beli laptop di indomaret,belanja,pengeluaran
upah harian bln ini,gaji,pemasukan
konsul tambal gigi,kesehatan,pengeluaran
jalan-jalan ke bali,hiburan,pengeluaran
cashback gopay lebaraan,hadiah,pemasukan
siomay,makanan,pengeluaran
minuman energi sore tadi,minuman,pengeluaran
smartfren,tagihan,pengeluaran
listrik bulan ini,tagihan,pengeluaran
ngopi di kopi kenangan,minuman,pengeluaran
gaji pertama adri proyek,gaji,pemasukan
menang giveaway tadi,hadiah,pemasukan
dat cashback adri om,hadiah,pemasukan
gaji ke-13 via trransfer,gaji,pemasukan
bayar iuarn sampah tiap bulan,tagihan,pengeluaran
wisata ke jogja,hiburan,pengeluaran
kelapa muda,minuman,pengeluaran
bubur aam malam ini,makanan,pengeluaran
langganan youtube premium,hiburan,pengeluaran
rewrd dari orrtu,hadiah,pemasukan
agji masuk sduah car,gaji,pemasukan
doorprize dari tmean,hadiah,pemasukan
festival raamer-ame,hiburan,pengeluaran
kuota thrree,tagihan,pengeluaran
lontong sayur malam ini,makanan,pengeluaran
belaja sayur,belanja,pengeluaran
bayaran dari proyek,gaji,pemasukan
es teh manis buat kerja,minuman,pengeluaran
pesan air putih,minuman,pengeluaran
beli peralatan rumah bau,belanja,pengeluaran
ebli apotek di apotik,kesehatan,pengeluaran
top up diamond,hiburan,pengeluaran
pesan minuman espresso,minuman,pengeluaran
terapi,kesehatan,pengeluaran
naik gojek ke kampus,transport,pengeluaran
dapat hadiah ulnag tahun,hadiah,pemasukan
bayar angkot,transport,pengeluaran
bakso urat di kantor,makanan,pengeluaran
indomaret,belanja,pengeluaran
poin reward kemarin,hadiah,pemasukan
bajigur,minuman,pengeluaran
es teh manis sambil nugas,minuman,pengeluaran
dufan ke bndung,hiburan,pengeluaran
biaaya panjat tebing,hiburan,pengeluaran
beli masker di century,kesehatan,pengeluaran
genshin impact,hiburan,pengeluaran
naik angkot,transport,pengeluaran
kontrak rumah bulan llu,tagihan,pengeluaran
bonus tahunan bluan ini,gaji,pemasukan
pempek bareng teman,makanan,pengeluaran
makan di cumi gorreng,makanan,pengeluaran
bei paracetamol online,kesehatan,pengeluaran
rawon di rumah makan,makanan,pengeluaran
bli perban,kesehatan,pengeluaran
beli dagging di supermarket,belanja,pengeluaran
paket internet,tagihan,pengeluaran
biaya paintball,hiburan,pengeluaran
beli hp baru,belanja,pengeluaran
udang pagi tadi,makanan,pengeluaran
naik kereta cepat,transport,pengeluaran
sewa baddminton,hiburan,pengeluaran
pesan siomay,makanan,pengeluaran
bayar pdam bulanan,tagihan,pengeluaran
slip gaji dari klien,gaji,pemasukan
pesan americano,minuman,pengeluaran
wahana sama keluarga,hiburan,pengeluaran
bayar bps bulanan,tagihan,pengeluaran
burger king,makanan,pengeluaran
konsul konsultasi dokter,kesehatan,pengeluaran
sewwa yoga,hiburan,pengeluaran
top up pubg bulanan,hiburan,pengeluaran
es kelapa,minuman,pengeluaran
penghasilan,gaji,pemasukan
richeese,makanan,pengeluaran
shopeefood,makanan,pengeluaran
beli vitamin di apotek,kesehatan,pengeluaran
sewa rumah bulanan,tagihan,pengeluaran
terima haddiah dari keluarga,hadiah,pemasukan
naik taksi ke bengkel,transport,pengeluaran
beli rbown sugar boba,minuman,pengeluaran
xxi sama pacar,hiburan,pengeluaran
bayar bajaj,transport,pengeluaran
martabak telur bareng keluarga,makanan,pengeluaran
tikket xxi rame-rame,hiburan,pengeluaran
odta 2 bulanan,hiburan,pengeluaran
nonnton bioskop weekend,hiburan,pengeluaran
plester,kesehatan,pengeluaran
upah bulan lalu,gaji,pemasukan
fish n chips,makanan,pengeluaran
free fire,hiburan,pengeluaran
gaji masuk,gaji,pemasukan
tiket konser,hiburan,pengeluaran
paket data xl,tagihan,pengeluaran
parfum tokopedia,belanja,pengeluaran
biaya operasi,kesehatan,pengeluaran
dum dum,minuman,pengeluaran
sabun blibli,belanja,pengeluaran
beli wedag jahe,minuman,pengeluaran
beli kopi hitam,minuman,pengeluaran
antigen,kesehatan,pengeluaran
tip peagngn,hadiah,pemasukan
angpau dari rotu,hadiah,pemasukan
bayaran bulan lau,gaji,pemasukan
jus buah,minuman,pengeluaran
hadiah poin kemarin,hadiah,pemasukan
kontrakan bullan ini,tagihan,pengeluaran
naik goride ke mall,transport,pengeluaran
sewa sepeda,hiburan,pengeluaran
insentif dari perusahaan,gaji,pemasukan
belanja bauh,belanja,pengeluaran
minuman boba less sugar,minuman,pengeluaran
beli oat milk latte,minuman,pengeluaran
ikan bakar malam ini,makanan,pengeluaran
bayar kiink,kesehatan,pengeluaran
iuran keamanan,tagihan,pengeluaran
beli obat di apotek,kesehatan,pengeluaran
kepiting bareng teman,makanan,pengeluaran
byr disney+,hiburan,pengeluaran
free fire bulannan,hiburan,pengeluaran
gocar ke rumah sakit,transport,pengeluaran
jd.id,belanja,pengeluaran
beli hand sanitizer online,kesehatan,pengeluaran
obat resp tiap bulan,kesehatan,pengeluaran
terima gaji sudah cair,gaji,pemasukan
beli makanan otngseng,makanan,pengeluaran
bli suplemen,kesehatan,pengeluaran
snack,makanan,pengeluaran
periksa scaling,kesehatan,pengeluaran
nasi box,makanan,pengeluaran
menang undian lebaran,hadiah,pemasukan
grabcar ke terminal,transport,pengeluaran
alat tulis tokopedia,belanja,pengeluaran
perpanjang apple music,hiburan,pengeluaran
order kepiting,makanan,pengeluaran
panjat tebing,hiburan,pengeluaran
dapat kdo,hadiah,pemasukan
beli minuman susu segar,minuman,pengeluaran
tiket noton,hiburan,pengeluaran
beli kapas di guardian,kesehatan,pengeluaran
peralatan rumah tokopedia,belanja,pengeluaran
makan siang bareng keluarga,makanan,pengeluaran
uaang lembur dari perrusahan,gaji,pemasukan
komisi penjualan bullan ini,gaji,pemasukan
komisi bulan ini,gaji,pemasukan
bayar cicilan hp bulan ini,tagihan,pengeluaran
bous tahunan,gaji,pemasukan
dapat thr dr keluarga,hadiah,pemasukan
dapat hadiah,hadiah,pemasukan
bayar pln,tagihan,pengeluaran
daapat tip,hadiah,pemasukan
obat batuk bulanan,kesehatan,pengeluaran
obat bulanan,kesehatan,pengeluaran
cicilan hp bulan ini,tagihan,pengeluaran
dimsum bareng teman,makanan,pengeluaran
jus buah sambil nugas,minuman,pengeluaran
kebab pagi tadi,makanan,pengeluaran
boat langganan,kesehatan,pengeluaran
bayar cabut gigi,kesehatan,pengeluaran
pesan wedang jahe,minuman,pengeluaran
beli mainan di supermarket,belanja,pengeluaran
byr biaya operasi,kesehatan,pengeluaran
belanja topi,belanja,pengeluaran
bayar iuran keamanan bulan lalu,tagihan,pengeluaran
gaaji kontrak ke rekening,gaji,pemasukan
mie goreng bareng keluarga,makanan,pengeluaran
air kelapa less sugar,minuman,pengeluaran
belanja harian di pasar,belanja,pengeluaran
tunjangan jabatan dr perusahaan,gaji,pemasukan
ketupat di warteg,makanan,pengeluaran
menang undian kemarin,hadiah,pemasukan
beli tas di bukalapak,belanja,pengeluaran
beli pepsi,minuman,pengeluaran
rawat inap,kesehatan,pengeluaran
nontoon pertandingan sama pacar,hiburan,pengeluaran
naik grab motor,transport,pengeluaran
byr bps kesehatan tiap bulan,tagihan,pengeluaran
jadwal cek kesehatan,kesehatan,pengeluaran
bpjs mandiri bulan lalu,tagihan,pengeluaran
pengahsilan sudah cair,gaji,pemasukan
pesan soto ayam,makanan,pengeluaran
tes darah,kesehatan,pengeluaran
beli resep di atoek,kesehatan,pengeluaran
nonton tiket perandingan,hiburan,pengeluaran
subsribe ivdio,hiburan,pengeluaran
beli handsanitizer,kesehatan,pengeluaran
salary bulan lalu,gaji,pemasukan
pesan minuman teh manis,minuman,pengeluaran
pesan makan gulai siang tadi,makanan,pengeluaran
traktiran balik kemarin,hadiah,pemasukan
peralatan dpaur bukalapak,belanja,pengeluaran
gajji part time sudah cair,gaji,pemasukan
burger siang tadi,makanan,pengeluaran
bus,transport,pengeluaran
genshin ipact bulanan,hiburan,pengeluaran
gaji tetap dari proyek,gaji,pemasukan
mineral water,minuman,pengeluaran
gofood nasi goreng,makanan,pengeluaran
top up pubg,hiburan,pengeluaran
beli deterjen di shopee,belanja,pengeluaran
langganan prime video bulanan,hiburan,pengeluaran
konsultasi dokter,kesehatan,pengeluaran
beli kosmetik baru,belanja,pengeluaran
periksa ke periksa dokter,kesehatan,pengeluaran
minan lazada,belanja,pengeluaran
gaji lembur dari proyek,gaji,pemasukan
order makanan,makanan,pengeluaran
beli iuprofen,kesehatan,pengeluaran
agjji masuuk,gaji,pemasukan
langganan disney+,hiburan,pengeluaran
top up dota 2,hiburan,pengeluaran
bantuan keluraga,hadiah,pemasukan
makan batagor,makanan,pengeluaran
bayar medical check up,kesehatan,pengeluaran
pesan mnman thai milk tea,minuman,pengeluaran
teh,minuman,pengeluaran
beli minuman kopi tubruk,minuman,pengeluaran
soto ayam di kantin,makanan,pengeluaran
slip gaji dari proyek,gaji,pemasukan
bayar fisioterapi,kesehatan,pengeluaran
sepatu bukalapak,belanja,pengeluaran
biaya dokter,kesehatan,pengeluaran
beli soto betawi barreng teman,makanan,pengeluaran
