title,category,secondary_category,type
fried chicken bareng teman,makanan,makanan,pengeluaran
tunjangan transport cash,gaji,bonus,pemasukan
pesan tokopeia via transfer,belanja,online_shop,pengeluaran
subscribe tagihan air pdam,tagihan,utilitas,pengeluaran
dapat salary,gaji,gaji,pemasukan
beli paket internt,tagihan,tagihan,pengeluaran
pdam bulanan,tagihan,utilitas,pengeluaran
transfer bayaran ke bos,tagihan,tagihan,pengeluaran
dibeliin makan dari abang,hadiah,hadiah,pemasukan
beli isi bensn,transport,pribadi,pengeluaran
langganan villa puncka malam ini,hiburan,liburan,pengeluaran
grab car ke kampus,transport,online,pengeluaran
bayar cicilan kredivo malam ini,tagihan,kredit,pengeluaran
beli taro milk tea,minuman,jajanan,pengeluaran
kirim bayaran tomoro,tagihan,tagihan,pengeluaran
isi bensin motor,transport,pribadi,pengeluaran
transfer bonus ke klien,tagihan,gaji_pihak3,pengeluaran
ngambil lazada live rutin,belanja,online_shop,pengeluaran
langganan kesehatan umum promo,kesehatan,kesehatan,pengeluaran
bayar tteokbokki cash,makanan,makanan,pengeluaran
pesan super air jet bulan ini,transport,pesawat,pengeluaran
perpanjang susu strawberry bulan lalu,minuman,minuman,pengeluaran
transfer komisi penjualan ke mitra,tagihan,gaji_pihak3,pengeluaran
beli kereta eksekutfi tadi,transport,umum,pengeluaran
beli panjat tebing bulan lalu,hiburan,aktivitas,pengeluaran
order prei prudential tadi,tagihan,asuransi,pengeluaran
beli ojek pangkalan sama temen,transport,transport,pengeluaran
beli tissue paseo bulan ini,belanja,harian,pengeluaran
ditransfer dari kakak,hadiah,hadiah,pemasukan
perpanjang streaming baru,hiburan,streaming,pengeluaran
bayar klinik,kesehatan,konsul,pengeluaran
diterima gaji,gaji,gaji,pemasukan
kasih uang ke supplier,tagihan,tagihan,pengeluaran
menerima lebmur bulan lalu malam ini,gaji,komisi,pemasukan
beli di warteg,makanan,makanan,pengeluaran
paintball,hiburan,aktivitas,pengeluaran
bayar wafer tango taddi,makanan,jajanan,pengeluaran
biaya billiard,hiburan,aktivitas,pengeluaran
bajaj malaam,transport,transport,pengeluaran
nasi bakar di restoran,makanan,makanan,pengeluaran
bayar alkohol 70% minggu iin,kesehatan,obat,pengeluaran
gaji ke rekening bln lalu,gaji,gaji,pemasukan
ambil uran rw bulanan pagi tadi,tagihan,iuran,pengeluaran
pesan beli sesuatu proomo,belanja,belanja,pengeluaran
tikeet kereta ke gym,transport,umum,pengeluaran
subcsribe bonus karyawan bareng keluarga,tagihan,gaji_pihak3,pengeluaran
salary bulan ini,gaji,gaji,pemasukan
diterima hadiah pernikahan saudara promo,hadiah,kado,pemasukan
beli makanan steak,makanan,makanan,pengeluaran
order asuransi pendidikan kemarin,tagihan,asuransi,pengeluaran
masuk gaji harian,gaji,gaji,pemasukan
isi masker medis baareng keluarga,kesehatan,obat,pengeluaran
beli fish n chips,makanan,makanan,pengeluaran
kiriman dari papa,hadiah,pemberian_masuk,pemasukan
ancol ke bandunng,hiburan,hiburan,pengeluaran
perpanjan lion air ke jakarta kemarin,transport,pesawat,pengeluaran
komisi proyek januari,gaji,komisi,pemasukan
minuman soda,minuman,jajanan,pengeluaran
bayar krl ke depok malam ini,transport,umum,pengeluaran
terima hadiah ulagn tahun ayah baru,hadiah,kado,pemasukan
beli superindo,belanja,harian,pengeluaran
beli beli barang mnggu ini,belanja,belanja,pengeluaran
maakn di mcdonald,makanan,makanan,pengeluaran
mausk insentif dari tomoro,gaji,bonus,pemasukan
asuransi keseatan tiap bulan,tagihan,asuransi,pengeluaran
bayar shopee live malamm ini,belanja,online_shop,pengeluaran
terima hadiah undian bank bareng keluarga,hadiah,undian,pemasukan
langganan youtube premium,hiburan,streaming,pengeluaran
gaji via transfer dari klien,gaji,gaji,pemasukan
ngambil lipstik mac,belanja,kecantikan,pengeluaran
isi shopping center di rumah,belanja,belanja,pengeluaran
beli cinemaxx grand diskon,hiburan,tontonan,pengeluaran
beli termometer,kesehatan,obat,pengeluaran
byr insentif ke gojek,tagihan,tagihan,pengeluaran
teria kado dari tnate,hadiah,kado,pemasukan
bayar upah karyawan tiap bulan,tagihan,gaji_pihak3,pengeluaran
prime video bareng teman,hiburan,streaming,pengeluaran
beli sabun di lazada,belanja,online_shop,pengeluaran
hadiah ulang tahun,hadiah,kado,pemasukan
bajigur di kantor,minuman,jajanan,pengeluaran
ambil beli obat di kimia farma pagi tadi,kesehatan,apotek,pengeluaran
mampir mcdonalds,makanan,makanan,pengeluaran
komisi ke agen properti,tagihan,gaji_pihak3,pengeluaran
beli minuman jus buah,minuman,jajanan,pengeluaran
teima komisi vendor,gaji,komisi,pemasukan
subsccribe tas selempang di rumah,belanja,fashion,pengeluaran
jajn dimsum,makanan,makanan,pengeluaran
byr cicilan bulan lalu,tagihan,kredit,pengeluaran
bayar swa rumah,tagihan,tagihan,pengeluaran
hadiah undian dari keluarga,hadiah,undian,pemasukan
diterima komisi penjualan pagi tadi,gaji,komisi,pemasukan
pesan mkn ayam kremes,makanan,makanan,pengeluaran
taeaway aw,makanan,makanan,pengeluaran
dikirim dari nenek,hadiah,hadiah,pemasukan
langganna obat maag baru,kesehatan,obat,pengeluaran
beli jalan jalan iseng diskon,hiburan,hiburan,pengeluaran
order isi etoll di rumah,transport,pribadi,pengeluaran
transfer ke babysitter,tagihan,tagihan,pengeluaran
bus ke stasiun,transport,umum,pengeluaran
perpanjang iuran masjid pagi tadi,tagihan,iuran,pengeluaran
bayar guardian beli vitamin di rumah,kesehatan,apotek,pengeluaran
naik mrt ke rumah sakit,transport,umum,pengeluaran
susu pagi,minuman,jajanan,pengeluaran
ambil kado teman baru,belanja,harian,pengeluaran
beli bayar iuran rt bulan lalu,tagihan,iuran,pengeluaran
perpanjng isi bensin motor promo,transport,pribadi,pengeluaran
dapat cashback shopee kemarin,hadiah,reward,pemasukan
dapet hiabh lebaran bareng keluarga,hadiah,pemberian_masuk,pemasukan
pesn blibli sale promo,belanja,online_shop,pengeluaran
bayar angsuran motor bulan lalu,tagihan,kredit,pengeluaran
langganan token pln 100rb bareng keluarga,tagihan,utilitas,pengeluaran
perppanjang bayar tol bulan lalu,transport,pribadi,pengeluaran
cashback ovo dr keluarga,hadiah,reward,pemasukan
jajan sushi malam ini,makanan,makanan,pengeluaran
daapt duit dari tante,hadiah,pemberian_masuk,pemasukan
beli bku di tokopedia,belanja,online_shop,pengeluaran
main sewa lapangan,hiburan,aktivitas,pengeluaran
pesan shopee 11 11 di rumah,belanja,online_shop,pengeluaran
kereta api ke pasar,transport,umum,pengeluaran
dapet honor vendor,gaji,komisi,pemasukan
ambil kratingdaeng di kantor,minuman,jajanan,pengeluaran
perpanjang disney plus tiap bulan,hiburan,streaming,pengeluaran
kereta api di kantor,transport,umum,pengeluaran
beli buah pisang tadi,belanja,harian,pengeluaran
subscribe scaling gigi malam ini,kesehatan,prosedur,pengeluaran
take away good day,minuman,minuman,pengeluaran
pesan vaksin influenza via transfer,kesehatan,prosedur,pengeluaran
beli obat di kimia farma,kesehatan,apotek,pengeluaran
bakmi gm,makanan,makanan,pengeluaran
pesan pempek,makanan,jajanan,pengeluaran
langanan shampoo pantene sama temen,belanja,kecantikan,pengeluaran
beli bk,makanan,makanan,pengeluaran
beli paracetamo rutin sama temen,kesehatan,obat,pengeluaran
ngambil biaya berobat sama temen,kesehatan,kesehatan,pengeluaran
isi upah tukang minggu ini,tagihan,gaji_pihak3,pengeluaran
belanja ranch market,belanja,belanja,pengeluaran
bayar uang kos tadi,tagihan,sewa,pengeluaran
vitamin,kesehatan,obat,pengeluaran
byr tes darah,kesehatan,prosedur,pengeluaran
bayar iqiyi vip,hiburan,streaming,pengeluaran
dikasih duit sama ibu,hadiah,hadiah,pemasukan
dapat duit dari sauara,hadiah,pemberian_masuk,pemasukan
subscribe resort bogor csh,hiburan,liburan,pengeluaran
terima thr ulang tahun,hadiah,hadiah,pemasukan
uang tip dari ortu,hadiah,reward,pemasukan
pesan viva apotek bulan ini,kesehatan,apotek,pengeluaran
ambil milo kotak cash,minuman,minuman,pengeluaran
ambil kos jakarta kemarin,tagihan,sewa,pengeluaran
beli keybord di blibli,belanja,online_shop,pengeluaran
langganan family mart tadi,belanja,harian,pengeluaran
dikasih uang,hadiah,pemberian_masuk,pemasukan
transfer honor ke shopee,tagihan,tagihan,pengeluaran
terima bayaran grab,gaji,gaji,pemasukan
kasih uang ke asisten,tagihan,tagihan,pengeluaran
beli bju di mall,belanja,belanja,pengeluaran
mkn di capcay,makanan,makanan,pengeluaran
dapet duit dari pacar,hadiah,pemberian_masuk,pemasukan
langganan kredit elektronik akulaku tadi,tagihan,kredit,pengeluaran
order tiket citilink ekonomi bulan ini,transport,pesawat,pengeluaran
ambil bukalapak di kantor,belanja,online_shop,pengeluaran
beli peralatan dapur di mall,belanja,harian,pengeluaran
transfer gaji buruh,tagihan,gaji_pihak3,pengeluaran
ngambil viu premium malam ini,hiburan,streaming,pengeluaran
gaji via transfer dr klien,gaji,gaji,pemasukan
beli valorant,hiburan,game,pengeluaran
masuk reward gopay bulan lalu,hadiah,reward,pemasukan
langganan konsul psikolog minggu ini,kesehatan,konsul,pengeluaran
meerima kado wisuda adik baru,hadiah,kado,pemasukan
ambil perlengkapan rumah diskon,belanja,harian,pengeluaran
dapet fee bos,gaji,komisi,pemasukan
transferkan ke tukang,tagihan,tagihan,pengeluaran
traansferan keluarga,hadiah,hadiah,pemasukan
isi biaya kesehatan tiap bulan,kesehatan,kesehatan,pengeluaran
bayar ke agen,tagihan,tagihan,pengeluaran
komisi cair dari tokopedia,gaji,komisi,pemasukan
langganan susu kotak,minuman,minuman,pengeluaran
go ride ke sekolah,transport,online,pengeluaran
langganan ban mobil promo,transport,pribadi,pengeluaran
diterima komisi dari marketplace,gaji,komisi,pemasukan
langgganan beli sesuatu via transfer,belanja,belanja,pengeluaran
bayar rmae-rame di rumah,hiburan,hiburan,pengeluaran
byr iuran rt tiap bulan,tagihan,iuran,pengeluaran
pelita air ke makassar,transport,transport,pengeluaran
cicialn bulan ini,tagihan,kredit,pengeluaran
uang magang sudah cair,gaji,gaji,pemasukan
dapet warisan tante bareng keluarga,hadiah,pemberian_masuk,pemasukan
uang lembur ke rkening,gaji,komisi,pemasukan
subscribe aqua botol,minuman,minuman,pengeluaran
diterima komisi dari agen properti,gaji,komisi,pemasukan
bubur ayam di rumah makan,makanan,makanan,pengeluaran
pesan resort bogor tadi,hiburan,liburan,pengeluaran
beli smartwatch minggu ini,belanja,elektronik,pengeluaran
byr rontgen,kesehatan,kesehatan,pengeluaran
transfer ke adik,tagihan,tagihan,pengeluaran
diterima komisi dari penjualan,gaji,komisi,pemasukan
ngambil biaya kesheatan cash,kesehatan,kesehatan,pengeluaran
subscribe perpanjang streaming di rumah,hiburan,streaming,pengeluaran
beli alat tulis di indomaret,belanja,harian,pengeluaran
booking hotel,hiburan,liburan,pengeluaran
doorprize dari keluarga,hadiah,undian,pemasukan
pecel ayam siang tadi,makanan,makanan,pengeluaran
hbah tak teerduga,hadiah,hadiah,pemasukan
gaji magang bulan llau,gaji,gaji,pemasukan
dapat fee dari klien bulan lalu,gaji,komisi,pemasukan
isi kosmetik mac,belanja,kecantikan,pengeluaran
beli kesehatna umum promo,kesehatan,kesehatan,pengeluaran
diikasih duit dari om baru,hadiah,pemberian_masuk,pemasukan
perpanjang belanja umum diskon,belanja,belanja,pengeluaran
beri komisi makelar bulan ini,tagihan,gaji_pihak3,pengeluaran
subscribe giant ekspres sama temen,belanja,harian,pengeluaran
beli makanan tempe goreng di rumah makan,makanan,jajanan,pengeluaran
beli pulsa,tagihan,internet_pulsa,pengeluaran
isi biaya berobat minggu ini,kesehatan,kesehatan,pengeluaran
bayar iuarn sampah tiap bulan,tagihan,tagihan,pengeluaran
byaar imunisasi anak sama temen,kesehatan,prosedur,pengeluaran
cinema,hiburan,tontonan,pengeluaran
bakmi siang tadi,makanan,makanan,pengeluaran
makan siiang di warteg,makanan,makanan,pengeluaran
rnanng mingguan,hiburan,hiburan,pengeluaran
ambil solar dexlite tadi,transport,pribadi,pengeluaran
kopi janji jiwa,minuman,jajanan,pengeluaran
order wings air malam ini,transport,pesawat,pengeluaran
hypermarket,belanja,belanja,pengeluaran
nnton bioskop,hiburan,tontonan,pengeluaran
beli di kopi kenangan,minuman,minuman,pengeluaran
langganan vaksinasi covid tadi,kesehatan,prosedur,pengeluaran
bayar parkir motor,transport,pribadi,pengeluaran
kasih komisi kepada karyawan,tagihan,gaji_pihak3,pengeluaran
order belanja online umum bulan lalu,belanja,belanja,pengeluaran
bakso urat pagi tadi,makanan,makanan,pengeluaran
bajigur chatime,minuman,jajanan,pengeluaran
soda sambil nugas,minuman,jajanan,pengeluaran
order martabak mnis,makanan,jajanan,pengeluaran
hadiah lebaran ortu bareng keluarga,hadiah,kado,pemasukan
ayar susu kotak,minuman,minuman,pengeluaran
ambil suplemen vitamin c kemarin,kesehatan,obat,pengeluaran
naik gocar,transport,online,pengeluaran
ambil flashdisk 64gb via transfer,belanja,elektronik,pengeluaran
dikasih kue dari saudara,hadiah,hadiah,pemasukan
subscribe jaket bomber promo,belanja,fashion,pengeluaran
terma hadiah lebaan,hadiah,hadiah,pemasukan
subscribe hero supermmarket tadi,belanja,harian,pengeluaran
isi minyak ikan di rumah,kesehatan,obat,pengeluaran
isi kliniik gigi di rumah,kesehatan,konsul,pengeluaran
diterima gaji ke-13 diskon,gaji,gaji,pemasukan
order wedang jahe,minuman,jajanan,pengeluaran
langganan apotek century kemarin,kesehatan,apotek,pengeluaran
bayar ban mobil via transfer,transport,pribadi,pengeluaran
minum es teh,minuman,jajanan,pengeluaran
gaji freelance,gaji,gaji,pemasukan
perpanjang hangout teman tiap bulan,hiburan,hiburan,pengeluaran
komisi dari marketplace,gaji,komisi,pemasukan
indriver pp,transport,online,pengeluaran
insentif komisi dari platform,gaji,bonus,pemasukan
perpanjang frisian flag baru,minuman,minuman,pengeluaran
kirim gaji tukang bulan ini,tagihan,gaji_pihak3,pengeluaran
isi tiket pesawat ke medan baru,transport,pesawat,pengeluaran
taktiran balik tddai,hadiah,reward,pemasukan
diterima komisi penjualan promo,gaji,komisi,pemasukan
top up pubg mobile,hiburan,game,pengeluaran
isi paket data indosat,tagihan,internet_pulsa,pengeluaran
ngambil airasia ke kuala lumpur tiap bulan,transport,pesawat,pengeluaran
naik indriver,transport,online,pengeluaran
dapat fee atasan,gaji,komisi,pemasukan
nerima komisi gojek,gaji,komisi,pemasukan
grab bike pulang,transport,online,pengeluaran
ketoprak bareng keluarga,makanan,makanan,pengeluaran
ambil istonik kemarin,minuman,minuman,pengeluaran
isi yakult braeng teman,minuman,minuman,pengeluaran
pesan iuran sampha via transfer,tagihan,iuran,pengeluaran
ayam goreng di food court,makanan,makanan,pengeluaran
periksa di rumah sakit,kesehatan,konsul,pengeluaran
langganan esacpe room,hiburan,streaming,pengeluaran
pesan karaoke inul vizta kemarin,hiburan,aktivitas,pengeluaran
bk,makanan,makanan,pengeluaran
nngambil kelapa muda pagi tadi,minuman,minuman,pengeluaran
komisi dari bos,gaji,komisi,pemasukan
nasi box malam ini,makanan,makanan,pengeluaran
kasih komisi ke reseller,tagihan,gaji_pihak3,pengeluaran
baayar listrik bulanan,tagihan,utilitas,pengeluaran
langganan sayurr bayam,belanja,harian,pengeluaran
kirim bonus tim mingguan,tagihan,gaji_pihak3,pengeluaran
iqiyi vip tiap bulan,hiburan,streaming,pengeluaran
bayar biznet tiap bulan,tagihan,internet_pulsa,pengeluaran
naik kereta cepat ke terminal,transport,umum,pengeluaran
byr argo bromo,transport,umum,pengeluaran
diterima reward aplikasi,hadiah,reward,pemasukan
bayar beli sesuatu tiap bulan,belanja,belanja,pengeluaran
krl ke rumah,transport,umum,pengeluaran
menerima kado dari ortu,hadiah,kado,pemasukan
maxim car pulang,transport,online,pengeluaran
pesan token pln 100rb rutin,tagihan,utilitas,pengeluaran
dapet menang giveaway tokopedia via transfer,hadiah,undian,pemasukan
masuk doorprize acara kantor di rumah,hadiah,undian,pemasukan
dapet warisan dari kakek malam ini,hadiah,pemberian_masuk,pemasukan
dapat duit ekmarin,hadiah,pemberian_masuk,pemasukan
menerima thr bulan ini,gaji,bonus,pemasukan
beli bba,minuman,minuman,pengeluaran
beli paket data telkomsel,tagihan,internet_pulsa,pengeluaran
nonton konser,hiburan,tontonan,pengeluaran
beli ibuprofen,kesehatan,obat,pengeluaran
menerima cashback shopee diskon,hadiah,reward,pemasukan
dapat komisi dr tokopedia,gaji,komisi,pemasukan
bayar parkir bulanan,tagihan,tagihan,pengeluaran
beli resep di aptoek,kesehatan,kesehatan,pengeluaran
main main tadi,hiburan,hiburan,pengeluaran
langganan ibuprofen sakit kepala tiap bulan,kesehatan,obat,pengeluaran
minum boba,minuman,jajanan,pengeluaran
kasih uang ke rekening mama,tagihan,tagihan,pengeluaran
beli ohnor of kings tadi,hiburan,game,pengeluaran
order kelapa muda,minuman,minuman,pengeluaran
beli vitamin c di century,kesehatan,obat,pengeluaran
perpanjang festival musik bulan ini,hiburan,liburan,pengeluaran
pesan call of duty mobile minggu ini,hiburan,game,pengeluaran
komisi cair dari mitra bisnis,gaji,komisi,pemasukan
perpanjang ongkos jlaan rutin,transport,transport,pengeluaran
kasih ke teman,tagihan,tagihan,pengeluaran
ngopi di janji jwa,minuman,minuman,pengeluaran
beri ke freelancer,tagihan,tagihan,pengeluaran
gjai harian ke rekening,gaji,gaji,pemasukan
terima komisi dari afiliasi,gaji,komisi,pemasukan
ngambil cheeck up jantung cash,kesehatan,prosedur,pengeluaran
komisi ke makelar,tagihan,gaji_pihak3,pengeluaran
beli ramen,makanan,makanan,pengeluaran
bengkel mobil sama temen,transport,pribadi,pengeluaran
subscribe wisata jogja,hiburan,liburan,pengeluaran
gado-gado bareng teman,makanan,makanan,pengeluaran
pesan isi kuota baru,tagihan,internet_pulsa,pengeluaran
beli susu segar,minuman,minuman,pengeluaran
citilink ke medan,transport,pesawat,pengeluaran
belanja idnomaret,belanja,belanja,pengeluaran
beli angsuran bank bareng keluarga,tagihan,kredit,pengeluaran
ngambil termomter digital sama temen,kesehatan,obat,pengeluaran
bayar ke freelancer,tagihan,tagihan,pengeluaran
transfer ke toomro honor,tagihan,tagihan,pengeluaran
angganan bayar air baru,tagihan,utilitas,pengeluaran
order paracetamol rutin baru,kesehatan,obat,pengeluaran
pesan mnman cincau,minuman,jajanan,pengeluaran
menerima menang lomba menulis baru,hadiah,undian,pemasukan
ngambil beli obat di kimia farma malam ini,kesehatan,apotek,pengeluaran
dapat komisi dari agen properti,gaji,komisi,pemasukan
